Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-100417,2016-08-28,2016-09-01,Standard Class,CUST-3580,Corporate,United States,Los Angeles,California,11999,West,PROD-797682,Technology,Phones,Smartphone X 128GB,1134.01,5,0.2,-42.38
CA-2017-100418,2017-08-03,2017-08-06,Standard Class,CUST-2167,Corporate,United States,San Jose,California,54399,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,56.1,2,0.0,-7.65
CA-2018-100419,2016-04-20,2016-04-21,Same Day,CUST-7421,Consumer,United States,San Jose,California,87693,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,726.85,3,0.1,165.53
CA-2016-100420,2018-12-28,2018-12-29,Same Day,CUST-3159,Consumer,United States,San Diego,California,22748,West,PROD-391017,Office Supplies,Art,Highlighter Pack,681.11,4,0.1,-77.49
CA-2017-100421,2017-06-12,2017-06-17,Same Day,CUST-4004,Home Office,United States,Philadelphia,Pennsylvania,52567,East,PROD-943888,Office Supplies,Storage,Plastic Storage Box,306.31,1,0.2,26.71
CA-2018-100422,2016-12-15,2016-12-19,First Class,CUST-3087,Home Office,United States,Los Angeles,California,63174,West,PROD-181520,Technology,Phones,Cordless Office Phone,2085.26,5,0.2,249.5
CA-2016-100423,2018-03-31,2018-04-06,Standard Class,CUST-4992,Home Office,United States,Chicago,Illinois,73225,Central,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,912.89,2,0.3,247.02
CA-2017-100424,2018-06-10,2018-06-15,Standard Class,CUST-3835,Home Office,United States,Los Angeles,California,85260,West,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,937.22,3,0.3,-88.38
CA-2018-100425,2018-04-11,2018-04-12,Second Class,CUST-7208,Corporate,United States,San Diego,California,94540,West,PROD-797682,Technology,Phones,Smartphone X 128GB,1309.08,2,0.0,332.83
CA-2016-100426,2016-11-01,2016-11-08,First Class,CUST-7389,Home Office,United States,San Jose,California,68610,West,PROD-472516,Furniture,Chairs,Mesh Task Chair,583.9,3,0.2,205.01
CA-2017-100427,2018-06-09,2018-06-14,Second Class,CUST-1133,Home Office,United States,Dallas,Texas,62978,South,PROD-000013,Furniture,Tables,Office Desk Table,2164.07,3,0.0,-431.72
CA-2018-100428,2018-01-05,2018-01-06,First Class,CUST-1510,Consumer,United States,San Antonio,Texas,87353,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,1299.13,6,0.3,79.4
CA-2016-100429,2017-03-08,2017-03-10,Same Day,CUST-3278,Consumer,United States,Dallas,Texas,60409,South,PROD-943888,Office Supplies,Storage,Plastic Storage Box,2154.54,3,0.1,-257.32
CA-2017-100430,2016-05-26,2016-05-26,Standard Class,CUST-8974,Home Office,United States,San Antonio,Texas,27796,South,PROD-472516,Furniture,Chairs,Mesh Task Chair,1928.7,4,0.3,335.5
CA-2018-100431,2018-07-19,2018-07-25,Same Day,CUST-7303,Corporate,United States,Houston,Texas,34352,South,PROD-173509,Office Supplies,Appliances,Office Shredder,1804.66,5,0.1,410.16
CA-2016-100432,2017-07-05,2017-07-11,First Class,CUST-1548,Consumer,United States,San Jose,California,73342,West,PROD-245086,Technology,Machines,All-in-One Printer,1939.09,5,0.0,-222.51
CA-2017-100433,2018-12-14,2018-12-18,Same Day,CUST-9469,Consumer,United States,Dallas,Texas,89963,South,PROD-244766,Furniture,Chairs,Executive Leather Chair,3567.84,6,0.0,750.83
CA-2018-100434,2017-10-01,2017-10-01,First Class,CUST-9765,Consumer,United States,San Diego,California,69511,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,913.81,4,0.2,-24.19
CA-2016-100435,2016-03-13,2016-03-17,First Class,CUST-2006,Home Office,United States,San Diego,California,85778,West,PROD-044240,Furniture,Storage,Plastic Storage Box,4754.04,6,0.0,-132.69
CA-2017-100436,2016-06-17,2016-06-19,Second Class,CUST-5552,Corporate,United States,Chicago,Illinois,90713,Central,PROD-391017,Office Supplies,Art,Highlighter Pack,534.99,1,0.1,185.15
CA-2018-100437,2016-11-05,2016-11-12,First Class,CUST-3873,Corporate,United States,Houston,Texas,73559,South,PROD-044240,Furniture,Storage,Plastic Storage Box,2125.81,3,0.1,334.45
CA-2016-100438,2016-11-11,2016-11-18,Same Day,CUST-7277,Consumer,United States,San Diego,California,93568,West,PROD-472516,Furniture,Chairs,Mesh Task Chair,4045.54,6,0.0,749.87
CA-2017-100439,2016-08-25,2016-08-25,Standard Class,CUST-8602,Corporate,United States,San Diego,California,49500,West,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,1535.49,4,0.3,130.14
CA-2018-100440,2016-10-24,2016-10-30,Second Class,CUST-5731,Corporate,United States,San Antonio,Texas,98931,South,PROD-173509,Office Supplies,Appliances,Office Shredder,587.66,1,0.2,219.61
CA-2016-100441,2018-06-03,2018-06-07,First Class,CUST-5429,Corporate,United States,Los Angeles,California,43468,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,3242.85,6,0.1,363.11
CA-2017-100442,2017-01-03,2017-01-08,Second Class,CUST-1138,Consumer,United States,New York,New York,63903,East,PROD-044240,Furniture,Storage,Plastic Storage Box,1941.43,6,0.1,456.53
CA-2018-100443,2017-05-30,2017-06-02,Second Class,CUST-1388,Home Office,United States,Los Angeles,California,17455,West,PROD-913145,Technology,Accessories,Wireless Mouse,4598.68,6,0.0,1443.36
CA-2016-100444,2016-09-23,2016-09-29,Standard Class,CUST-2816,Home Office,United States,Chicago,Illinois,43205,Central,PROD-943888,Office Supplies,Storage,Plastic Storage Box,1754.34,6,0.2,458.96
CA-2017-100445,2017-10-24,2017-10-28,Standard Class,CUST-2212,Corporate,United States,New York,New York,60174,East,PROD-389073,Office Supplies,Art,Dry Erase Markers,1835.3,3,0.2,-171.13
CA-2018-100446,2016-05-22,2016-05-29,Standard Class,CUST-7432,Consumer,United States,San Diego,California,24212,West,PROD-034706,Furniture,Storage,Mobile File Cart,986.21,2,0.0,342.77
CA-2016-100447,2017-06-14,2017-06-15,Second Class,CUST-2194,Consumer,United States,San Jose,California,42846,West,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,1048.06,2,0.0,377.03
CA-2017-100448,2018-03-10,2018-03-14,Standard Class,CUST-6403,Corporate,United States,San Jose,California,10485,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,1304.44,4,0.0,161.85
CA-2018-100449,2016-01-07,2016-01-13,Same Day,CUST-2985,Home Office,United States,Dallas,Texas,57044,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,195.52,4,0.0,3.76
CA-2016-100450,2017-11-27,2017-11-28,Same Day,CUST-5750,Home Office,United States,Houston,Texas,33149,South,PROD-181520,Technology,Phones,Cordless Office Phone,658.76,6,0.3,222.58
CA-2017-100451,2018-01-05,2018-01-12,Second Class,CUST-8175,Home Office,United States,Houston,Texas,28342,South,PROD-926655,Furniture,Chairs,Ergonomic Office Chair,4304.47,6,0.1,402.64
CA-2018-100452,2016-05-09,2016-05-13,Same Day,CUST-9748,Corporate,United States,New York,New York,14855,East,PROD-499462,Office Supplies,Binders,D-Ring Binder 3in,234.23,6,0.0,-17.1
CA-2016-100453,2018-12-07,2018-12-14,Standard Class,CUST-4817,Consumer,United States,New York,New York,28558,East,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,2904.83,4,0.0,-158.0
CA-2017-100454,2016-09-24,2016-09-24,Standard Class,CUST-1818,Corporate,United States,Los Angeles,California,69793,West,PROD-913145,Technology,Accessories,Wireless Mouse,86.2,1,0.1,-13.98
CA-2018-100455,2017-02-19,2017-02-25,First Class,CUST-7586,Corporate,United States,Los Angeles,California,99664,West,PROD-444595,Technology,Accessories,Mechanical Keyboard,1102.61,2,0.1,1.44
CA-2016-100456,2016-09-04,2016-09-08,Standard Class,CUST-7801,Consumer,United States,Philadelphia,Pennsylvania,82536,East,PROD-266564,Furniture,Furnishings,Desk Lamp,186.78,5,0.0,51.3
CA-2017-100457,2018-02-09,2018-02-11,Second Class,CUST-8978,Consumer,United States,New York,New York,10946,East,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,1557.74,4,0.3,335.56
CA-2018-100458,2017-02-26,2017-02-28,First Class,CUST-9570,Corporate,United States,San Antonio,Texas,41359,South,PROD-044240,Furniture,Storage,Plastic Storage Box,518.35,5,0.3,86.68
CA-2016-100459,2016-06-29,2016-07-03,First Class,CUST-7861,Consumer,United States,Dallas,Texas,40885,South,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,1317.2,5,0.1,103.44
CA-2017-100460,2017-03-02,2017-03-06,Second Class,CUST-4173,Consumer,United States,Chicago,Illinois,99816,Central,PROD-943888,Office Supplies,Storage,Plastic Storage Box,1075.53,2,0.0,-180.24
CA-2018-100461,2018-01-15,2018-01-19,Standard Class,CUST-8121,Corporate,United States,Philadelphia,Pennsylvania,90847,East,PROD-491151,Office Supplies,Binders,A4 2-Ring Binder,252.2,6,0.1,-26.52
CA-2016-100462,2016-02-29,2016-03-07,Second Class,CUST-2160,Consumer,United States,San Diego,California,87687,West,PROD-598119,Technology,Machines,Inkjet Printer,958.29,2,0.2,-59.38
CA-2017-100463,2016-08-13,2016-08-18,Standard Class,CUST-2606,Consumer,United States,San Antonio,Texas,36208,South,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,1880.59,4,0.0,628.67
CA-2018-100464,2016-10-23,2016-10-26,Same Day,CUST-3917,Corporate,United States,Philadelphia,Pennsylvania,27878,East,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,1392.38,6,0.2,-109.54
CA-2016-100465,2016-09-17,2016-09-17,Second Class,CUST-5597,Consumer,United States,Los Angeles,California,71018,West,PROD-943888,Office Supplies,Storage,Plastic Storage Box,431.48,3,0.2,69.98
CA-2017-100466,2016-12-14,2016-12-17,Second Class,CUST-7745,Home Office,United States,San Diego,California,38369,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,34.71,3,0.3,8.39
CA-2018-100467,2017-05-20,2017-05-23,First Class,CUST-8114,Home Office,United States,Houston,Texas,87564,South,PROD-044240,Furniture,Storage,Plastic Storage Box,3136.99,4,0.0,1238.37
CA-2016-100468,2018-10-29,2018-10-29,Same Day,CUST-9701,Corporate,United States,San Diego,California,22844,West,PROD-943888,Office Supplies,Storage,Plastic Storage Box,449.0,1,0.0,96.94
CA-2017-100469,2018-04-12,2018-04-15,Standard Class,CUST-6872,Corporate,United States,Houston,Texas,94887,South,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,1038.85,6,0.3,326.98
CA-2018-100470,2016-02-19,2016-02-26,Same Day,CUST-3271,Home Office,United States,San Antonio,Texas,34241,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,3051.33,6,0.0,94.37
CA-2016-100471,2017-11-12,2017-11-12,First Class,CUST-7977,Corporate,United States,San Jose,California,81098,West,PROD-913145,Technology,Accessories,Wireless Mouse,3526.37,5,0.0,383.82
CA-2017-100472,2018-01-15,2018-01-15,Second Class,CUST-7274,Corporate,United States,San Diego,California,91151,West,PROD-344928,Furniture,Tables,Adjustable Standing Desk,1040.59,2,0.0,141.99
CA-2018-100473,2017-02-23,2017-02-25,First Class,CUST-4909,Home Office,United States,Los Angeles,California,95070,West,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,2927.54,6,0.2,34.04
CA-2016-100474,2017-07-01,2017-07-07,First Class,CUST-1892,Consumer,United States,Philadelphia,Pennsylvania,55249,East,PROD-943888,Office Supplies,Storage,Plastic Storage Box,1821.8,4,0.2,129.69
CA-2017-100475,2018-01-23,2018-01-24,Standard Class,CUST-8501,Consumer,United States,Los Angeles,California,61207,West,PROD-000013,Furniture,Tables,Office Desk Table,135.99,1,0.0,29.68
CA-2018-100476,2018-10-13,2018-10-15,Standard Class,CUST-9530,Home Office,United States,New York,New York,48426,East,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,785.75,4,0.3,190.64
CA-2016-100477,2016-02-13,2016-02-17,Standard Class,CUST-2031,Consumer,United States,Houston,Texas,78107,South,PROD-598119,Technology,Machines,Inkjet Printer,1110.08,5,0.2,101.78
CA-2017-100478,2018-12-21,2018-12-28,Same Day,CUST-5982,Home Office,United States,Chicago,Illinois,50172,Central,PROD-000013,Furniture,Tables,Office Desk Table,962.12,4,0.2,251.93
CA-2018-100479,2016-04-06,2016-04-08,First Class,CUST-5659,Corporate,United States,Chicago,Illinois,91085,Central,PROD-034706,Furniture,Storage,Mobile File Cart,1401.66,2,0.1,-144.72
CA-2016-100480,2016-08-27,2016-08-27,First Class,CUST-3072,Corporate,United States,Phoenix,Arizona,58453,West,PROD-472516,Furniture,Chairs,Mesh Task Chair,156.37,6,0.2,60.49
CA-2017-100481,2016-10-29,2016-11-03,Same Day,CUST-9845,Consumer,United States,Dallas,Texas,49526,South,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,1724.72,4,0.3,615.18
CA-2018-100482,2016-11-15,2016-11-15,First Class,CUST-5842,Corporate,United States,Phoenix,Arizona,85199,West,PROD-444595,Technology,Accessories,Mechanical Keyboard,1161.03,3,0.3,394.87
CA-2016-100483,2016-10-12,2016-10-13,First Class,CUST-1406,Corporate,United States,San Jose,California,38883,West,PROD-389073,Office Supplies,Art,Dry Erase Markers,131.63,3,0.1,19.75
CA-2017-100484,2017-03-30,2017-04-03,Standard Class,CUST-1369,Consumer,United States,Dallas,Texas,68387,South,PROD-181520,Technology,Phones,Cordless Office Phone,789.84,2,0.0,272.55
CA-2018-100485,2018-01-09,2018-01-15,Standard Class,CUST-8006,Corporate,United States,San Antonio,Texas,58867,South,PROD-344928,Furniture,Tables,Adjustable Standing Desk,524.85,3,0.3,170.36
CA-2016-100486,2016-06-28,2016-07-01,Same Day,CUST-7809,Corporate,United States,Phoenix,Arizona,31468,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,1338.46,2,0.0,-152.34
CA-2017-100487,2017-09-13,2017-09-20,First Class,CUST-2083,Home Office,United States,San Antonio,Texas,21593,South,PROD-728041,Furniture,Furnishings,Picture Frame Set,702.53,3,0.3,158.88
CA-2018-100488,2016-10-07,2016-10-10,Standard Class,CUST-7254,Corporate,United States,Dallas,Texas,74302,South,PROD-344928,Furniture,Tables,Adjustable Standing Desk,1258.96,4,0.3,-82.19
CA-2016-100489,2016-01-06,2016-01-08,First Class,CUST-5917,Home Office,United States,San Diego,California,26276,West,PROD-598119,Technology,Machines,Inkjet Printer,712.89,2,0.1,-130.41
CA-2017-100490,2017-07-21,2017-07-28,Second Class,CUST-6927,Home Office,United States,San Diego,California,84130,West,PROD-391017,Office Supplies,Art,Highlighter Pack,3146.56,6,0.2,338.3
CA-2018-100491,2016-02-05,2016-02-09,Standard Class,CUST-1958,Consumer,United States,Philadelphia,Pennsylvania,70429,East,PROD-444595,Technology,Accessories,Mechanical Keyboard,75.27,2,0.2,3.89
CA-2016-100492,2017-12-30,2017-12-30,First Class,CUST-5778,Home Office,United States,Los Angeles,California,77353,West,PROD-926655,Furniture,Chairs,Ergonomic Office Chair,2413.36,5,0.2,780.64
CA-2017-100493,2017-09-08,2017-09-12,First Class,CUST-2570,Home Office,United States,San Jose,California,56088,West,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,800.54,5,0.3,37.78
CA-2018-100494,2016-11-29,2016-11-30,Standard Class,CUST-3532,Home Office,United States,Houston,Texas,34696,South,PROD-181520,Technology,Phones,Cordless Office Phone,2932.98,4,0.0,854.4
CA-2016-100495,2016-02-05,2016-02-12,First Class,CUST-6104,Home Office,United States,Philadelphia,Pennsylvania,28220,East,PROD-209576,Office Supplies,Appliances,Electric Pencil Sharpener,1138.73,2,0.0,280.9
CA-2017-100496,2016-08-30,2016-09-02,Standard Class,CUST-3332,Home Office,United States,Houston,Texas,50295,South,PROD-926655,Furniture,Chairs,Ergonomic Office Chair,342.72,1,0.0,-52.56
CA-2018-100497,2018-09-18,2018-09-24,Second Class,CUST-4217,Consumer,United States,New York,New York,96479,East,PROD-181520,Technology,Phones,Cordless Office Phone,727.28,1,0.0,-116.55
CA-2016-100498,2016-01-22,2016-01-23,Second Class,CUST-4365,Home Office,United States,Houston,Texas,34219,South,PROD-245086,Technology,Machines,All-in-One Printer,96.57,1,0.2,35.66
CA-2017-100499,2017-12-13,2017-12-18,Standard Class,CUST-9202,Home Office,United States,San Jose,California,41696,West,PROD-797682,Technology,Phones,Smartphone X 128GB,2753.01,5,0.1,631.78
CA-2018-100500,2017-07-31,2017-08-02,Second Class,CUST-2616,Consumer,United States,Dallas,Texas,72221,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,2161.81,4,0.0,-197.79
CA-2016-100501,2017-12-27,2018-01-02,Same Day,CUST-4510,Home Office,United States,Houston,Texas,63422,South,PROD-000013,Furniture,Tables,Office Desk Table,333.72,4,0.1,32.53
CA-2017-100502,2018-01-09,2018-01-13,Second Class,CUST-2347,Corporate,United States,San Diego,California,25167,West,PROD-391017,Office Supplies,Art,Highlighter Pack,2065.91,5,0.3,-133.2
CA-2018-100503,2018-04-14,2018-04-18,Same Day,CUST-4093,Consumer,United States,San Diego,California,99015,West,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,2375.16,6,0.0,89.83
CA-2016-100504,2018-12-06,2018-12-07,Second Class,CUST-3348,Corporate,United States,San Antonio,Texas,87405,South,PROD-926655,Furniture,Chairs,Ergonomic Office Chair,1872.7,3,0.2,-149.52
CA-2017-100505,2018-04-07,2018-04-08,Standard Class,CUST-7958,Home Office,United States,San Diego,California,46505,West,PROD-598119,Technology,Machines,Inkjet Printer,804.89,3,0.3,315.93
CA-2018-100506,2018-11-13,2018-11-17,Standard Class,CUST-8448,Consumer,United States,Los Angeles,California,42858,West,PROD-943888,Office Supplies,Storage,Plastic Storage Box,4525.26,6,0.0,-634.61
CA-2016-100507,2016-04-18,2016-04-19,Same Day,CUST-1438,Consumer,United States,San Antonio,Texas,89244,South,PROD-245086,Technology,Machines,All-in-One Printer,1498.39,3,0.0,383.74
CA-2017-100508,2018-11-30,2018-12-07,Same Day,CUST-4308,Corporate,United States,San Diego,California,74258,West,PROD-598119,Technology,Machines,Inkjet Printer,2197.81,5,0.0,866.88
CA-2018-100509,2016-08-31,2016-09-06,Same Day,CUST-6153,Corporate,United States,San Diego,California,70248,West,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,2116.93,5,0.2,700.32
CA-2016-100510,2016-12-02,2016-12-09,Same Day,CUST-3203,Corporate,United States,San Antonio,Texas,73891,South,PROD-034706,Furniture,Storage,Mobile File Cart,1870.08,6,0.3,159.98
CA-2017-100511,2016-11-16,2016-11-16,Same Day,CUST-5315,Corporate,United States,San Jose,California,59518,West,PROD-598119,Technology,Machines,Inkjet Printer,161.5,3,0.0,-19.88
CA-2018-100512,2018-01-20,2018-01-25,Second Class,CUST-6591,Corporate,United States,Los Angeles,California,66118,West,PROD-391017,Office Supplies,Art,Highlighter Pack,134.67,3,0.1,-6.93
CA-2016-100513,2017-10-01,2017-10-02,Second Class,CUST-5995,Consumer,United States,Philadelphia,Pennsylvania,32253,East,PROD-034706,Furniture,Storage,Mobile File Cart,260.0,1,0.3,36.62
CA-2017-100514,2018-05-12,2018-05-16,Second Class,CUST-8695,Home Office,United States,New York,New York,51486,East,PROD-209576,Office Supplies,Appliances,Electric Pencil Sharpener,966.35,3,0.3,-135.26
CA-2018-100515,2017-02-25,2017-03-02,Same Day,CUST-9237,Home Office,United States,Philadelphia,Pennsylvania,31840,East,PROD-598119,Technology,Machines,Inkjet Printer,661.59,4,0.0,201.27
CA-2016-100516,2019-01-02,2019-01-05,First Class,CUST-5344,Consumer,United States,Phoenix,Arizona,85172,West,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,4056.77,6,0.0,629.28
CA-2017-100517,2017-07-13,2017-07-14,Same Day,CUST-7997,Consumer,United States,Philadelphia,Pennsylvania,20048,East,PROD-598119,Technology,Machines,Inkjet Printer,1703.83,4,0.2,-136.23
CA-2018-100518,2018-04-03,2018-04-07,Same Day,CUST-9971,Consumer,United States,New York,New York,92292,East,PROD-444595,Technology,Accessories,Mechanical Keyboard,742.48,2,0.3,-29.13
CA-2016-100519,2018-12-27,2019-01-02,Second Class,CUST-9556,Consumer,United States,Philadelphia,Pennsylvania,70619,East,PROD-926655,Furniture,Chairs,Ergonomic Office Chair,2639.13,6,0.2,808.82
CA-2017-100520,2018-04-20,2018-04-25,Second Class,CUST-4335,Corporate,United States,Phoenix,Arizona,47623,West,PROD-444595,Technology,Accessories,Mechanical Keyboard,2028.51,6,0.3,-115.44
CA-2018-100521,2016-11-03,2016-11-06,Second Class,CUST-5023,Corporate,United States,San Diego,California,73620,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,3914.98,6,0.1,-408.66
CA-2016-100522,2016-10-06,2016-10-06,First Class,CUST-5551,Home Office,United States,Dallas,Texas,33066,South,PROD-181520,Technology,Phones,Cordless Office Phone,48.99,1,0.0,-0.57
CA-2017-100523,2017-09-02,2017-09-03,Same Day,CUST-6954,Home Office,United States,Los Angeles,California,62021,West,PROD-913145,Technology,Accessories,Wireless Mouse,458.92,1,0.0,51.94
CA-2018-100524,2018-12-11,2018-12-15,Same Day,CUST-2478,Consumer,United States,San Jose,California,26027,West,PROD-391017,Office Supplies,Art,Highlighter Pack,2505.08,6,0.3,-173.34
CA-2016-100525,2016-08-06,2016-08-08,Standard Class,CUST-5498,Corporate,United States,San Antonio,Texas,43332,South,PROD-181520,Technology,Phones,Cordless Office Phone,1514.45,5,0.0,-15.31
CA-2017-100526,2018-05-17,2018-05-24,Standard Class,CUST-5550,Consumer,United States,Philadelphia,Pennsylvania,72288,East,PROD-598119,Technology,Machines,Inkjet Printer,518.09,1,0.0,157.96
CA-2018-100527,2016-04-21,2016-04-24,First Class,CUST-7302,Corporate,United States,Philadelphia,Pennsylvania,99816,East,PROD-044240,Furniture,Storage,Plastic Storage Box,878.74,4,0.3,313.27
CA-2016-100528,2017-06-07,2017-06-11,Second Class,CUST-4857,Corporate,United States,Houston,Texas,31001,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,1968.0,6,0.0,-70.02
CA-2017-100529,2016-06-13,2016-06-20,Same Day,CUST-7765,Corporate,United States,San Antonio,Texas,23159,South,PROD-000013,Furniture,Tables,Office Desk Table,815.02,3,0.2,58.65
CA-2018-100530,2016-02-26,2016-02-26,Standard Class,CUST-8264,Home Office,United States,Chicago,Illinois,10403,Central,PROD-152224,Office Supplies,Paper,Premium Glossy Photo Paper,1388.31,3,0.0,-146.2
CA-2016-100531,2018-11-23,2018-11-25,Same Day,CUST-6233,Corporate,United States,San Diego,California,27499,West,PROD-152224,Office Supplies,Paper,Premium Glossy Photo Paper,342.17,3,0.3,7.03
CA-2017-100532,2018-03-16,2018-03-22,Standard Class,CUST-1339,Consumer,United States,Dallas,Texas,94817,South,PROD-913145,Technology,Accessories,Wireless Mouse,585.44,4,0.1,-99.6
CA-2018-100533,2018-05-28,2018-06-01,Standard Class,CUST-2459,Corporate,United States,Chicago,Illinois,84349,Central,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,1855.48,4,0.3,-239.16
CA-2016-100534,2017-02-20,2017-02-23,First Class,CUST-5717,Home Office,United States,San Diego,California,60079,West,PROD-266564,Furniture,Furnishings,Desk Lamp,705.5,5,0.2,166.52
CA-2017-100535,2017-01-22,2017-01-28,Standard Class,CUST-7693,Consumer,United States,New York,New York,48036,East,PROD-152224,Office Supplies,Paper,Premium Glossy Photo Paper,418.41,2,0.3,-62.16
CA-2018-100536,2018-08-18,2018-08-20,First Class,CUST-7513,Home Office,United States,Houston,Texas,60265,South,PROD-844518,Technology,Copiers,Commercial Copier 3000,80.75,1,0.0,-13.63
CA-2016-100537,2017-04-25,2017-05-02,First Class,CUST-1745,Consumer,United States,Phoenix,Arizona,76131,West,PROD-844518,Technology,Copiers,Commercial Copier 3000,1939.15,4,0.1,738.5
CA-2017-100538,2016-03-25,2016-03-27,First Class,CUST-3783,Home Office,United States,San Diego,California,54456,West,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,1196.27,3,0.3,-137.48
CA-2018-100539,2016-08-27,2016-09-01,Second Class,CUST-3095,Corporate,United States,Phoenix,Arizona,57263,West,PROD-391017,Office Supplies,Art,Highlighter Pack,2658.09,5,0.2,292.88
CA-2016-100540,2018-06-11,2018-06-13,First Class,CUST-9049,Consumer,United States,Dallas,Texas,96169,South,PROD-844518,Technology,Copiers,Commercial Copier 3000,221.68,2,0.1,-19.98
CA-2017-100541,2018-08-21,2018-08-25,Standard Class,CUST-8653,Corporate,United States,Los Angeles,California,74868,West,PROD-293155,Furniture,Furnishings,Wall Clock,1893.69,6,0.3,181.4
CA-2018-100542,2016-10-30,2016-10-31,First Class,CUST-2533,Consumer,United States,Phoenix,Arizona,33678,West,PROD-034706,Furniture,Storage,Mobile File Cart,3209.68,5,0.1,481.86
CA-2016-100543,2016-01-09,2016-01-11,Same Day,CUST-2258,Consumer,United States,San Diego,California,98723,West,PROD-000013,Furniture,Tables,Office Desk Table,1639.93,3,0.0,59.86
CA-2017-100544,2016-08-05,2016-08-10,Standard Class,CUST-1473,Consumer,United States,San Diego,California,96447,West,PROD-316180,Office Supplies,Storage,Mobile File Cart,2112.46,5,0.2,806.67
CA-2018-100545,2018-07-16,2018-07-21,Standard Class,CUST-4463,Consumer,United States,Phoenix,Arizona,52358,West,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,289.88,1,0.1,-16.22
CA-2016-100546,2018-03-27,2018-03-28,Second Class,CUST-4411,Consumer,United States,San Antonio,Texas,62742,South,PROD-631264,Office Supplies,Labels,Address Labels 1000 pack,169.64,1,0.3,40.97
CA-2017-100547,2017-09-27,2017-09-29,First Class,CUST-2574,Corporate,United States,Dallas,Texas,36197,South,PROD-316180,Office Supplies,Storage,Mobile File Cart,611.64,4,0.3,-89.22
CA-2018-100548,2018-05-15,2018-05-20,Standard Class,CUST-8112,Home Office,United States,San Antonio,Texas,22182,South,PROD-034706,Furniture,Storage,Mobile File Cart,1953.97,4,0.1,700.3
CA-2016-100549,2018-12-15,2018-12-16,First Class,CUST-8671,Corporate,United States,Los Angeles,California,72601,West,PROD-608919,Office Supplies,Paper,A4 Printer Paper 500 sheets,3903.17,6,0.1,444.4
CA-2017-100550,2017-08-28,2017-08-28,Second Class,CUST-1738,Home Office,United States,Los Angeles,California,76932,West,PROD-943888,Office Supplies,Storage,Plastic Storage Box,1697.22,4,0.2,22.53
CA-2018-100551,2016-06-16,2016-06-16,Second Class,CUST-8583,Consumer,United States,Chicago,Illinois,61505,Central,PROD-132522,Furniture,Bookcases,Sauder Heritage Bookcase,1014.85,6,0.3,258.19
CA-2016-100552,2018-07-10,2018-07-14,First Class,CUST-4066,Consumer,United States,Chicago,Illinois,20252,Central,PROD-245086,Technology,Machines,All-in-One Printer,1719.32,4,0.0,63.55
CA-2017-100553,2016-01-28,2016-01-30,Same Day,CUST-8539,Home Office,United States,San Antonio,Texas,96208,South,PROD-844518,Technology,Copiers,Commercial Copier 3000,2605.76,5,0.2,558.67
CA-2018-100554,2018-03-19,2018-03-23,Second Class,CUST-3049,Consumer,United States,New York,New York,35008,East,PROD-076447,Furniture,Bookcases,Atlantic Metal Bookcase,154.2,1,0.1,29.27
CA-2016-100555,2018-06-11,2018-06-14,Second Class,CUST-5930,Corporate,United States,Chicago,Illinois,72126,Central,PROD-491151,Office Supplies,Binders,A4 2-Ring Binder,1011.39,2,0.3,382.63
